GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,borrowObject,265,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testBaseBorrow(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,borrowObject,349,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,borrowObject,417,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,341,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,343,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,347,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,348,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,349,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testWhenExhaustedBlockClosePool(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,356,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testBaseBorrow(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,361,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalPerKeyZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,365,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,369,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testExceptionOnDestroyDuringBorrow(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,379,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testExceptionOnActivateDuringBorrow(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,386,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testExceptionOnDestroyDuringBorrow(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,386,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testExceptionOnDestroyDuringBorrow(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,386,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,386,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,395,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testExceptionOnDestroyDuringBorrow(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,403,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,borrowObject,338,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalPerKeyZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,borrowObject,419,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testBaseBorrow(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,325,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,371,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testExceptionOnActivateDuringBorrow(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,392,SURVIVED,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,414,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,borrowObject,417,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,calculateDeficit,1317,SURVIVED,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,calculateDeficit,1324,SURVIVED,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,calculateDeficit,1316,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,calculateDeficit,1319,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,calculateDeficit,1325,NO_COVERAGE,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,calculateDeficit,1325,NO_COVERAGE,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,calculateDeficit,1304,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,calculateDeficit,1317,SURVIVED,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,calculateDeficit,1324,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMinIdleNoPreparePool(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,calculateDeficit,1305,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMinIdle(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,calculateDeficit,1329,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clear,593,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testConstructorNullFactory(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,594,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testClear(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clear,618,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,622,SURVIVED,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clear,627,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,clearOldest,742,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,clearOldest,758,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,clearOldest,738,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalLRU(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,clearOldest,738,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clearOldest,725,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clearOldest,720,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clearOldest,757,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalLRU(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clearOldest,742,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clearOldest,742,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clearOldest,755,NO_COVERAGE,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,close,680,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,close,685,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,close,701,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testConstructorNullFactory(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,close,691,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,close,695,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,close,697,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,close,702,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testWhenExhaustedBlockClosePool(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,close,706,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,create,976,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalPerKeyZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,create,988,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,create,988,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotal(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,create,1009,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,create,1028,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,create,1048,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,create,976,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalPerKeyZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,create,988,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,create,988,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,create,990,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,create,986,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,create,1009,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalPerKeyZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,create,1013,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,create,1005,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalPerKeyZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,create,1034,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalPerKeyZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,create,991,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,create,1036,KILLED,org.apache.commons.pool2.impl.TestGenericKeyedObjectPool.testMaxTotalPerKeyZero(org.apache.commons.pool2.impl.TestGenericKeyedObjectPool)
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,create,1055,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,create,993,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,create,1024,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,create,1028,TIMED_OUT,none
GenericKeyedObjectPool.java,org.apache.commons.pool2.impl.GenericKeyedObjectPool,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,create,1049,TIMED_OUT,none
