GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,CollectionUtilsTest.new Predicate() {...},14,0,2,0,2,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,MapUtilsTest,3383,0,10,0,679,0,61,0,56,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,TestUtils,52,0,0,0,17,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,CollectionUtilsTest.new Equator() {...},41,0,8,0,5,0,7,0,3,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,MapPerformance,110,0,2,0,31,0,5,0,4,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,AbstractTreeMapTest,45,0,0,0,15,0,4,0,4,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,MultiSetUtilsTest.new Predicate() {...},10,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,QueueUtilsTest,131,0,0,0,48,0,6,0,6,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,MockTestCase,80,0,4,0,18,0,8,0,6,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,MapUtilsTest.new Transformer() {...},10,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,FactoryUtilsTest.Mock2,22,0,4,0,8,0,5,0,3,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,MapUtilsTest.new Predicate() {...},9,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,IterableUtilsTest.new Transformer() {...},10,0,0,0,3,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,TransformerUtilsTest,1187,0,2,0,268,0,21,0,20,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,TransformerUtilsTest.new Predicate() {...},14,0,2,0,2,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,CollectionUtilsTest.new Equator() {...},21,0,2,0,3,0,4,0,3,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,CollectionUtilsTest.new Transformer() {...},9,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,CollectionUtilsTest.new Equator() {...},21,0,2,0,3,0,4,0,3,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,ArrayStackTest,13,137,1,1,6,42,1,7,0,7
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,CollectionUtilsTest.new Predicate() {...},11,0,2,0,2,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,AbstractObjectTest,2,362,2,28,1,95,3,36,1,23
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,ClosureUtilsTest.MockClosure,17,0,0,0,6,0,3,0,3,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,SplitMapUtilsTest.new Runnable() {...},18,0,0,0,3,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,FluentIterableTest.new Predicate() {...},14,0,2,0,2,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,IterableUtilsTest.new Predicate() {...},14,0,2,0,2,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,MapUtilsTest.new Transformer() {...},15,0,2,0,4,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,BagUtilsTest,211,0,0,0,77,0,9,0,9,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,PredicateUtilsTest,1953,0,2,0,375,0,67,0,66,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,IterableUtilsTest.new Transformer() {...},10,0,0,0,3,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,SplitMapUtilsTest.new Runnable() {...},15,0,0,0,3,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,AbstractLinkedListTest,214,0,8,0,84,0,15,0,11,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,ListUtilsTest.new Predicate() {...},11,0,2,0,2,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,CollectionUtilsTest.new Predicate() {...},15,0,2,0,2,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,FluentIterableTest,1771,0,2,0,294,0,30,0,29,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,IterableUtilsTest.new Transformer() {...},10,0,0,0,3,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,IterableUtilsTest,1432,0,10,0,321,0,28,0,23,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,MapUtilsTest.new ListResourceBundle() {...},49,0,2,0,12,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,SplitMapUtilsTest.new Runnable() {...},14,0,0,0,3,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4,ListUtilsTest,1212,0,20,0,243,0,35,0,25,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.multiset,SynchronizedMultiSetTest,0,14,0,0,0,5,0,4,0,4
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.multiset,AbstractMultiSetTest.TestMultiSetUniqueSet,4,72,0,0,1,20,1,11,1,11
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.multiset,PredicatedMultiSetTest,27,173,1,3,9,37,1,11,0,10
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.multiset,AbstractMultiSetTest,18,1499,5,69,9,376,5,61,0,29
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,5,54,0,0,2,19,0,11,0,11
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.multiset,HashMultiSetTest,0,13,0,0,0,5,0,4,0,4
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.multiset,PredicatedMultiSetTest.new Predicate() {...},0,9,0,0,0,2,0,2,0,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.queue,CircularFifoQueueTest,31,787,0,8,15,204,0,29,0,25
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.queue,PredicatedQueueTest,0,107,0,0,0,27,0,10,0,10
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.queue,SynchronizedQueueTest,0,31,0,0,0,10,0,5,0,5
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.queue,AbstractQueueTest,33,469,12,38,16,129,13,28,1,15
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.queue,PredicatedQueueTest.new Predicate() {...},0,9,0,0,0,2,0,2,0,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.queue,TransformedQueueTest,0,229,0,4,0,33,0,10,0,8
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.queue,UnmodifiableQueueTest,11,71,0,0,4,25,0,13,0,13
