Kind,Name,AvgLineCode,Cyclomatic,PercentLackOfCohesionModified,PercentLackOfCohesion,SumCyclomatic,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,org.apache.commons.pool2.TestObjectPool.testPOFReturnObjectUsages(),,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,59,4,48,5,41,11,17,5,1,37,41,5,36,4,4,1,2,,,,,0,,1,0,0.23,4,4,1
Public Method,org.apache.commons.pool2.TestObjectPool.testToString(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,10,2,6,1,3,2,0,5,7,2,5,2,2,1,2,,,,,0,,1,0,0.1,2,2,1
Public Class,org.apache.commons.pool2.TestPoolUtils,25,,0,0,79,3,3,3,1,31,3,2,1,9,0,,6,3,,,,19,0,25,25,0,6,0,19,,864,124,681,149,517,73,,,,370,477,125,352,,,,,10,10,11,1,,1,4,,0.11,79,82,25
Private Static Class,org.apache.commons.pool2.TestPoolUtils.MethodCallLogger,11,,0,0,8,4,4,4,4,11,0,0,2,2,3,,0,0,,,,2,1,2,2,1,0,0,1,,28,2,26,5,16,0,,,,10,19,4,15,,,,,7,7,7,7,,1,1,,0,8,8,8
Constructor,org.apache.commons.pool2.TestPoolUtils.MethodCallLogger.MethodCallLogger(List<String>),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,"org.apache.commons.pool2.TestPoolUtils.MethodCallLogger.invoke(Object,Method,Object[])",,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,5,19,0,19,1,15,0,7,7,1,8,15,1,14,7,7,7,6,,,,,6,,1,6,0,7,7,7
Private Static Generic Method,"org.apache.commons.pool2.TestPoolUtils.createProxy(Class<T>,InvocationHandler)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,5,3,0,3,1,0,2,3,2,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Private Static Generic Method,"org.apache.commons.pool2.TestPoolUtils.createProxy(Class<T>,List<String>)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
TypeVariable,org.apache.commons.pool2.TestPoolUtils.createProxy.T,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
TypeVariable,org.apache.commons.pool2.TestPoolUtils.createProxy.T,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
Private Static Method,"org.apache.commons.pool2.TestPoolUtils.invokeEveryMethod(KeyedObjectPool<Object,Object>)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,21,1,20,3,18,0,14,1,0,14,15,2,13,1,1,1,0,,,,,0,,0,0,0,1,1,1
Private Static Generic Method,"org.apache.commons.pool2.TestPoolUtils.invokeEveryMethod(KeyedPooledObjectFactory<K,V>)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,14,1,13,3,11,0,8,1,0,8,9,2,7,1,1,1,0,,,,,0,,0,0,0,1,1,1
Private Static Method,org.apache.commons.pool2.TestPoolUtils.invokeEveryMethod(ObjectPool<Object>),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,18,1,17,3,15,0,11,1,0,11,12,2,10,1,1,1,0,,,,,0,,0,0,0,1,1,1
Private Static Generic Method,org.apache.commons.pool2.TestPoolUtils.invokeEveryMethod(PooledObjectFactory<T>),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,14,1,13,3,11,0,8,1,0,8,9,2,7,1,1,1,0,,,,,0,,0,0,0,1,1,1
TypeVariable,org.apache.commons.pool2.TestPoolUtils.invokeEveryMethod.K,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
TypeVariable,org.apache.commons.pool2.TestPoolUtils.invokeEveryMethod.T,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
TypeVariable,org.apache.commons.pool2.TestPoolUtils.invokeEveryMethod.V,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
Public Method,org.apache.commons.pool2.TestPoolUtils.testCheckMinIdleKeyedObjectPool(),,10,,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,78,5,67,13,53,8,16,144,2,36,47,12,35,10,11,1,4,,,,,0,,4,0,0.12,10,11,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testCheckMinIdleKeyedObjectPoolKeys(),,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,5,34,2,30,7,24,4,8,10,1,19,25,9,16,6,7,1,1,,,,,0,,3,0,0.13,6,7,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testCheckMinIdleKeyedObjectPoolKeysNulls(),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,16,1,14,1,10,1,4,4,1,4,7,1,6,3,3,1,2,,,,,0,,1,0,0.07,3,3,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testCheckMinIdleObjectPool(),,9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,5,66,5,57,11,45,7,15,72,2,32,42,11,31,9,10,1,3,,,,,0,,4,0,0.12,9,10,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testCheckRethrow(),,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,23,0,21,1,16,3,2,18,1,8,12,1,11,6,6,1,7,,,,,0,,1,0,0.14,6,6,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testErodingObjectPoolDefaultFactor(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,17,1,14,4,10,2,4,1,0,4,7,4,3,1,1,1,0,,,,,0,,0,0,0.14,1,1,1
Anonymous Class,org.apache.commons.pool2.TestPoolUtils.testErodingObjectPoolDefaultFactor.(Anon_2),3,,0,0,1,1,1,1,1,3,0,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,6,1,5,0,4,0,,,,1,2,1,1,,,,,1,1,1,1,,2,0,,0,1,1,1
Public Method,"org.apache.commons.pool2.TestPoolUtils.testErodingObjectPoolDefaultFactor.(Anon_2).invoke(Object,Method,Object[])",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testErodingPerKeyKeyedObjectPool(),,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,83,17,61,10,51,7,10,16,1,40,48,11,37,5,5,1,3,,,,,0,,2,0,0.11,5,5,1
Anonymous Class,org.apache.commons.pool2.TestPoolUtils.testErodingPerKeyKeyedObjectPool.(Anon_5),7,,0,0,2,2,2,2,1,8,0,1,1,0,0,,0,0,,,,1,0,1,3,0,0,0,1,,10,0,9,2,7,1,,,,3,5,2,3,,,,,2,2,2,1,,2,1,,0.11,2,2,1
Public Method,"org.apache.commons.pool2.TestPoolUtils.testErodingPerKeyKeyedObjectPool.(Anon_5).invoke(Object,Method,Object[])",,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,1,5,1,3,2,0,3,5,2,3,2,2,1,0,,,,,0,,1,0,0.14,2,2,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testErodingPoolKeyedObjectPool(),,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,1,106,20,78,9,66,10,16,64,2,49,59,10,49,7,7,1,5,,,,,0,,2,0,0.13,7,7,1
Anonymous Class,org.apache.commons.pool2.TestPoolUtils.testErodingPoolKeyedObjectPool.(Anon_3),7,,0,0,2,2,2,2,1,8,0,1,1,0,0,,0,0,,,,1,0,1,3,0,0,0,1,,10,0,9,2,7,1,,,,3,5,2,3,,,,,2,2,2,1,,2,1,,0.11,2,2,1
Public Method,"org.apache.commons.pool2.TestPoolUtils.testErodingPoolKeyedObjectPool.(Anon_3).invoke(Object,Method,Object[])",,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,1,5,1,3,2,0,3,5,2,3,2,2,1,0,,,,,0,,1,0,0.14,2,2,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testErodingPoolKeyedObjectPoolDefaultFactor(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,15,4,11,2,4,1,0,4,7,4,3,1,1,1,0,,,,,0,,0,0,0.13,1,1,1
Anonymous Class,org.apache.commons.pool2.TestPoolUtils.testErodingPoolKeyedObjectPoolDefaultFactor.(Anon_4),3,,0,0,1,1,1,1,1,3,0,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,0,4,0,,,,1,2,1,1,,,,,1,1,1,1,,2,0,,0,1,1,1
Public Method,"org.apache.commons.pool2.TestPoolUtils.testErodingPoolKeyedObjectPoolDefaultFactor.(Anon_4).invoke(Object,Method,Object[])",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testErodingPoolObjectPool(),,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,89,17,66,8,56,8,15,16,1,45,53,9,44,5,5,1,3,,,,,0,,2,0,0.12,5,5,1
Anonymous Class,org.apache.commons.pool2.TestPoolUtils.testErodingPoolObjectPool.(Anon_1),7,,0,0,2,2,2,2,1,8,0,1,1,0,0,,0,0,,,,1,0,1,3,0,0,0,1,,10,0,9,2,7,1,,,,3,5,2,3,,,,,2,2,2,1,,2,1,,0.11,2,2,1
Public Method,"org.apache.commons.pool2.TestPoolUtils.testErodingPoolObjectPool.(Anon_1).invoke(Object,Method,Object[])",,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,1,5,1,3,2,0,3,5,2,3,2,2,1,0,,,,,0,,1,0,0.14,2,2,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testJavaBeanInstantiation(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testPrefillKeyedObjectPool(),,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,31,3,26,3,20,2,6,8,1,14,19,4,15,4,4,1,2,,,,,0,,2,0,0.08,4,4,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testPrefillKeyedObjectPoolCollection(),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,29,3,25,4,20,1,8,4,1,16,20,5,15,3,3,1,1,,,,,0,,2,0,0.04,3,3,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testPrefillObjectPool(),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,24,3,20,3,15,1,6,4,1,12,16,4,12,3,3,1,1,,,,,0,,2,0,0.05,3,3,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolKeyedObjectPool(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,19,3,14,4,10,2,5,2,0,6,9,4,5,2,2,1,1,,,,,0,,1,0,0.14,2,2,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolObjectPool(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,19,3,14,4,10,2,5,2,0,6,9,4,5,2,2,1,1,,,,,0,,1,0,0.14,2,2,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolableFactoryKeyedPoolableObjectFactory(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,19,3,14,7,9,2,5,2,0,7,9,5,4,2,2,1,1,,,,,0,,1,0,0.14,2,2,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testSynchronizedPoolableFactoryPoolableObjectFactory(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,19,3,14,7,9,2,5,2,0,7,9,5,4,2,2,1,1,,,,,0,,1,0,0.14,2,2,1
Public Method,org.apache.commons.pool2.TestPoolUtils.testTimerHolder(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,5,2,3,3,1,1,0,3,4,2,2,1,1,1,0,,,,,0,,0,0,0.6,1,1,1
Public Interface,org.apache.commons.pool2.TrackedUse,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,,,,1,0,1,1,1,0,0,0,,9,1,3,2,0,5,,,,1,2,2,0,,,,,0,0,0,0,,0,0,,1.67,0,0,0
Abstract Method,org.apache.commons.pool2.TrackedUse.getLastUsed(),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,5,0,0,0
Public Generic Interface,org.apache.commons.pool2.UsageTracking,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,,,,1,0,1,1,1,0,0,0,,10,1,3,2,0,6,,,,1,2,2,0,,,,,0,0,0,0,,0,0,,2,0,0,0
TypeVariable,org.apache.commons.pool2.UsageTracking.T,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
Abstract Method,org.apache.commons.pool2.UsageTracking.use(T),,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,1,0,6,0,0,0,1,1,1,0,0,0,0,0,,,,,0,,0,0,6,0,0,0
Public Generic Class,org.apache.commons.pool2.VisitTracker,4,,64,77,19,1,1,1,1,4,0,0,1,0,0,,0,0,,,,16,6,16,16,0,1,0,15,,86,5,76,24,38,5,,,,35,55,23,32,,,,,2,2,2,1,,1,1,,0.07,19,19,16
TypeVariable,org.apache.commons.pool2.VisitTracker.K,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
Public Constructor,org.apache.commons.pool2.VisitTracker.VisitTracker(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Constructor,org.apache.commons.pool2.VisitTracker.VisitTracker(int),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,3,1,0,3,4,1,3,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Constructor,"org.apache.commons.pool2.VisitTracker.VisitTracker(int,K)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,1,4,0,4,1,0,4,5,1,4,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTracker.activate(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,1,3,0,2,2,0,2,4,1,3,2,2,1,0,,,,,0,,1,0,0,2,2,1
Public Method,org.apache.commons.pool2.VisitTracker.destroy(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Private Method,org.apache.commons.pool2.VisitTracker.fail(String),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,0,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTracker.getActivateCount(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTracker.getId(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTracker.getKey(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTracker.getPassivateCount(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTracker.getValidateCount(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTracker.isDestroyed(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTracker.passivate(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,1,3,0,2,2,0,2,4,1,3,2,2,1,0,,,,,0,,1,0,0,2,2,1
Public Method,org.apache.commons.pool2.VisitTracker.reset(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,1,4,0,4,1,0,4,5,1,4,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTracker.toString(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTracker.validate(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,4,0,3,2,0,3,5,1,4,2,2,1,0,,,,,0,,1,0,0,2,2,1
Public Generic Class,org.apache.commons.pool2.VisitTrackerFactory,3,,75,75,12,1,1,1,1,3,0,0,2,3,0,,0,0,,,,12,1,12,12,0,0,0,12,,66,12,50,25,13,4,,,,13,26,14,12,,,,,1,1,1,1,,1,0,,0.08,12,12,12
TypeVariable,org.apache.commons.pool2.VisitTrackerFactory.K,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
Public Constructor,org.apache.commons.pool2.VisitTrackerFactory.VisitTrackerFactory(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,"org.apache.commons.pool2.VisitTrackerFactory.activateObject(K,PooledObject<VisitTracker>)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTrackerFactory.activateObject(PooledObject<VisitTracker>),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,"org.apache.commons.pool2.VisitTrackerFactory.destroyObject(K,PooledObject<VisitTracker>)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTrackerFactory.destroyObject(PooledObject<VisitTracker>),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTrackerFactory.makeObject(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,4,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTrackerFactory.makeObject(K),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,4,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,"org.apache.commons.pool2.VisitTrackerFactory.passivateObject(K,PooledObject<VisitTracker>)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTrackerFactory.passivateObject(PooledObject<VisitTracker>),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTrackerFactory.resetId(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,"org.apache.commons.pool2.VisitTrackerFactory.validateObject(K,PooledObject<VisitTracker>)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.VisitTrackerFactory.validateObject(PooledObject<VisitTracker>),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Class,org.apache.commons.pool2.Waiter,4,,80,80,19,1,1,1,1,8,0,3,1,0,0,,0,1,,,,15,8,15,15,0,0,0,15,,157,15,87,31,48,57,,,,42,62,28,34,,,,,3,3,3,1,,1,1,,0.66,19,19,15
Public Constructor,"org.apache.commons.pool2.Waiter.Waiter(boolean,boolean,long)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,1,4,0,6,1,0,4,5,1,4,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.Waiter.doWait(),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,6,1,3,4,1,2,0,1,3,1,2,2,2,1,1,,,,,0,,1,0,0.67,2,2,1
Public Method,org.apache.commons.pool2.Waiter.equals(Object),,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,3,0,2,2,0,2,4,1,3,2,2,1,1,,,,,0,,1,0,0,2,2,1
Public Method,org.apache.commons.pool2.Waiter.getLastIdleTimeMs(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,3,1,1,10,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,3.33,1,1,1
Public Method,org.apache.commons.pool2.Waiter.getLastPassivated(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,2.33,1,1,1
Public Method,org.apache.commons.pool2.Waiter.getLatency(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.Waiter.getPassivationCount(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,1,1,1,1
Public Method,org.apache.commons.pool2.Waiter.getValidationCount(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,1,1,1,1
Public Method,org.apache.commons.pool2.Waiter.hashCode(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.Waiter.isActive(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,1.67,1,1,1
Public Method,org.apache.commons.pool2.Waiter.isValid(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.Waiter.setActive(boolean),,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,6,30,0,14,3,10,18,5,3,0,7,10,3,7,3,3,1,2,,,,,0,,1,0,1.29,3,3,1
Public Method,org.apache.commons.pool2.Waiter.setLatency(long),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.Waiter.setValid(boolean),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Method,org.apache.commons.pool2.Waiter.toString(),,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,10,0,10,2,8,0,3,1,0,8,9,2,7,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Generic Class,org.apache.commons.pool2.WaiterFactory,7,,69,85,24,1,1,1,1,7,0,0,3,3,0,,0,0,,,,16,11,16,16,0,0,1,15,,196,29,141,50,68,28,,,,57,86,32,54,,,,,3,3,3,1,,1,2,,0.2,24,24,16
TypeVariable,org.apache.commons.pool2.WaiterFactory.K,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,0,0,,1,0,,0,0,0,0
Public Constructor,"org.apache.commons.pool2.WaiterFactory.WaiterFactory(long,long,long,long,long,long)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,8,6,0,6,3,2,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
Public Constructor,"org.apache.commons.pool2.WaiterFactory.WaiterFactory(long,long,long,long,long,long,long)",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,6,3,2,0,2,1,0,1,2,1,1,1,1,1,0,,,,,0,,0,0,0,1,1,1
